Hexstream,Split Indexes,Splited Hexstream
810a001701240003011dff0203400c0c004000cf1a0201,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 23]",81 0a 0017 01 24 0003 01 1d ff 02 03 40 0c 0c 004000cf 1a 0201
810a001c01080003011d30400c0c004000cf1a02013e44455ca4cd3f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 21, 22, 23, 27, 28]",81 0a 001c 01 08 0003 01 1d 30 40 0c 0c 004000cf 1a 0201 3e 44 455ca4cd 3f
810a001801240003011dff0203410c0c0200001d194c291f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 23, 24]",81 0a 0018 01 24 0003 01 1d ff 02 03 41 0c 0c 0200001d 19 4c 29 1f
810a001d01080003011d30410c0c0200001d194c291f3ec4010000cf3f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23, 24, 28, 29]",81 0a 001d 01 08 0003 01 1d 30 41 0c 0c 0200001d 19 4c 29 1f 3e c4 010000cf 3f
810a001601240003011dff0203420c0c010000cf194b,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]",81 0a 0016 01 24 0003 01 1d ff 02 03 42 0c 0c 010000cf 19 4b
810a001b01080003011d30420c0c010000cf194b3ec4010000cf3f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 18, 19, 20, 21, 26, 27]",81 0a 001b 01 08 0003 01 1d 30 42 0c 0c010000cf 19 4b 3e c4010000cf 3f
810a001601240003011dff0203430c0c010000cf194d,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]",81 0a 0016 01 24 0003 01 1d ff 02 03 43 0c 0c 010000cf 19 4d
810a002201080003011d30430c0c010000cf194d3e750a0052454c4159203230373f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23, 24, 33, 34]",81 0a 0022 01 08 0003 01 1d 30 43 0c 0c 010000cf 19 4d 3e 75 0a 00 52454c415920323037 3f
810a001601240003011dff0203440c0c010000cf194f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]",81 0a 0016 01 24 0003 01 1d ff 02 03 44 0c 0c 010000cf 19 4f
810a001801080003011d30440c0c010000cf194f3e91043f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23, 24]",81 0a 0018 01 08 0003 01 1d 30 44 0c 0c 010000cf 19 4f 3e 91 04 3f
810a001601240003011dff0203450c0c010000cf1955,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]",81 0a 0016 01 24 0003 01 1d ff 02 03 45 0c 0c 010000cf 19 55
810a001801080003011d30450c0c010000cf19553e91003f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23, 24]",81 0a 0018 01 08 0003 01 1d 30 45 0c 0c 010000cf 19 55 3e 91 00 3f
810a001601240003011dff0203460c0c010000cf196f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]",81 0a 0016 01 24 0003 01 1d ff 02 03 46 0c 0c 010000cf 19 6f
810a001901080003011d30460c0c010000cf196f3e8204403f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23, 24, 25]",81 0a 0019 01 08 0003 01 1d 30 46 0c 0c 010000cf 19 6f 3e 82 04 40 3f
810a001601240003011dff0203470c0c010000cf1924,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]",81 0a 0016 01 24 0003 01 1d ff 02 03 47 0c 0c 010000cf 19 24
810a001801080003011d30470c0c010000cf19243e91013f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23, 24]",81 0a 0018 01 08 0003 01 1d 30 47 0c 0c 010000cf 19 24 3e 91 01 3f
810a001601240003011dff0203480c0c010000cf1951,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]",81 0a 0016 01 24 0003 01 1d ff 02 03 48 0c 0c 010000cf 19 51
810a001701080003011d30480c0c010000cf19513e103f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23]",81 0a 0017 01 08 0003 01 1d 30 48 0c 0c 010000cf 19 51 3e 10 3f
810a001601240003011dff0203490c0c010000cf1954,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]",81 0a 0016 01 24 0003 01 1d ff 02 03 49 0c 0c 010000cf 19 54
810a001801080003011d30490c0c010000cf19543e91003f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23, 24]",81 0a 0018 01 08 0003 01 1d 30 49 0c 0c 010000cf 19 54 3e 91 00 3f
810a001601240003011dff02034a0c0c010000cf1957,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]",81 0a 0016 01 24 0003 01 1d ff 02 03 4a 0c 0c 010000cf 19 57
810a002601080003011d304a0c0c010000cf19573e000000000000000000000000000000003f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",81 0a 0026 01 08 0003 01 1d 30 4a 0c 0c 010000cf 19 57 3e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3f
810a001601240003011dff02034b0c0c010000cf1968,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]",81 0a 0016 01 24 0003 01 1d ff 02 03 4b 0c 0c 010000cf 19 68
810a001801080003011d304b0c0c010000cf19683e91003f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23, 24]",81 0a 0018 01 08 0003 01 1d 30 4b 0c 0c 010000cf 19 68 3e 91 00 3f
