Hexstream,Split Indexes,Splited Hexstream
001f0101000000006b8b4567000013a0000000000109019e019d0103836001,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62]",00 1f 0101000000006b8b45670000 13 a0 0000000001 09 01 9e 01 9d 01 03 83 60 01
001c0101000000006b8b4567000013a1000000000009019d019e0123,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 a1 0000000000 09 01 9d 01 9e 01 23
00200101000000006b8b4567000013a200000000010901940192010880be0389,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 a2 0000000001 09 01 94 01 92 01 08 80 be 03 89
001c0101000000006b8b4567000013a3000000000009019201940128,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 a3 0000000000 09 01 92 01 94 01 28
00200101000000006b8b4567000013a400000000010901aa01a9010d810d00bf,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 a4 0000000001 09 01 aa 01 a9 01 0d 81 0d 00 bf
001c0101000000006b8b4567000013a500000000000901a901aa012d,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 a5 0000000000 09 01 a9 01 aa 01 2d
00200101000000006b8b4567000013a600000000010901970195010983730384,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 a6 0000000001 09 01 97 01 95 01 09 83 73 03 84
001c0101000000006b8b4567000013a7000000000009019501970129,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 a7 0000000000 09 01 95 01 97 01 29
002b0101000000006b8b4567000013a800000000003901be018f0183ac0c000007d00a28ff086700000100,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 86]",00 2b 0101000000006b8b45670000 13 a8 0000000000 39 01 be 01 8f 01 83 ac 0c 00 00 07 d0 0a28ff086700000100
00200101000000006b8b4567000013a900000000010901ad01ac010e82ac0137,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 a9 0000000001 09 01 ad 01 ac 01 0e 82 ac 01 37
